species_label,gbif_scientific_name,lat,lng,province,region_code,date,dataset
非洲大蜗牛,"Achatina fulica Bowdich, 1822",22.300928,114.170349,,HK,2006-11-16T00:00,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",22.27298,114.14296,Hong Kong,HK,1967-06-01/1967-06-30,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.195656,121.380992,,TW,2012-01-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.840633,121.941367,,TW,2012-12-21,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.74244,119.61965,,TW,2009-07-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.57664,119.62201,,TW,2009-07-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.21303,119.43672,,TW,2009-07-29,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.56014,119.59484,,TW,2009-07-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.52608,119.59565,,TW,2009-08-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.55119,119.54753,,TW,2009-10-30,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.35963,119.5259,,TW,2009-10-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.36628,119.53644,,TW,2009-10-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.61811,119.57062,,TW,2009-11-01,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.79823,121.35296,,TW,2008-02-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.56844,121.09516,,TW,2008-02-26,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.39709,120.92788,,TW,2008-03-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.40059,120.90918,,TW,2008-03-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.45842,120.9139,,TW,2008-03-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.58502,120.75348,,TW,2008-03-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.49842,120.67224,,TW,2008-03-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.76524,120.90401,,TW,2008-03-28,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.75213,121.03127,,TW,2008-04-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.87558,120.96171,,TW,2008-04-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.64894,121.42448,,TW,2008-04-24,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.59817,121.00039,,TW,2008-04-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.78395,121.36218,,TW,2008-04-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.58167,120.9306,,TW,2008-04-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.62094,120.95133,,TW,2008-04-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.66496,120.96497,,TW,2008-04-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.53904,120.9681,,TW,2008-04-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.3393,120.77287,,TW,2008-05-20,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.10546,121.2126,,TW,2008-05-15,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.81896,121.27441,,TW,2008-05-21,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.83927,121.31265,,TW,2008-05-21,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.59615,120.79365,,TW,2008-06-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.87698,121.19464,,TW,2008-06-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.5635,120.82742,,TW,2008-06-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.05845,121.19204,,TW,2008-06-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.55553,120.81156,,TW,2008-06-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.698662,121.191461,,TW,2008-07-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.69858,121.19146,,TW,2008-07-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.5383,120.92816,,TW,2008-07-07,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8464,121.30456,,TW,2008-07-08,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.64981,121.13918,,TW,2008-07-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.83616,121.44496,,TW,2007-04-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.86807,121.54763,,TW,2007-04-16,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.94542,121.71101,,TW,2007-05-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.91881,121.70811,,TW,2007-05-25,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.24955,121.56527,,TW,2007-05-29,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.95269,121.70192,,TW,2007-06-22,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.02047,121.65369,,TW,2007-06-22,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.94594,121.71011,,TW,2007-06-22,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.43495,120.84403,,TW,2007-07-24,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.09517,121.91662,,TW,2007-07-11,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.99832,121.92991,,TW,2007-07-11,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",25.00056,121.6812,,TW,2007-09-05,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.96197,121.74461,,TW,2007-10-11,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.189435,120.269039,,TW,2007-11-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.202921,120.26476,,TW,2006,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7946,121.648,,TW,2005-01-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8076,121.695,,TW,2005-01-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6168,121.769,,TW,2005-01-28,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6284,121.741,,TW,2005-02-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6258,121.755,,TW,2005-03-28,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7599,121.614,,TW,2005-04-06,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8077,121.695,,TW,2005-04-14,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7876,121.683,,TW,2005-04-15,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6705,121.807,,TW,2005-04-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7696,121.661,,TW,2005-04-15,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7884,121.745,,TW,2005-04-15,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6163,121.768,,TW,2005-07-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8076,121.696,,TW,2005-07-27,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6853,121.828,,TW,2005-07-26,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8077,121.693,,TW,2005-08-16,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6267,121.719,,TW,2005-08-20,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7864,121.677,,TW,2005-08-19,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6214,121.673,,TW,2005-08-20,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7831,121.7,,TW,2005-09-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7742,121.701,,TW,2005-09-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7769,121.699,,TW,2005-09-23,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7511,121.617,,TW,2005-10-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6921,121.725,,TW,2005-10-26,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7339,121.805,,TW,2005-10-26,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.785,121.683,,TW,2005-10-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.8005,121.718,,TW,2005-10-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7473,121.713,,TW,2005-12-06,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7431,121.793,,TW,2005-12-06,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7909,121.711,,TW,2005-12-12,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6839,121.697,,TW,2005-12-13,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.702,121.742,,TW,2005-12-13,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7915,121.721,,TW,2005-12-12,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7661,121.702,,TW,2005-12-12,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6613,121.685,,TW,2005-12-13,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6014,121.841,,TW,2004-05-30,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6157,121.812,,TW,2004-05-30,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7079,121.819,,TW,2004-05-11,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.523,121.817,,TW,2004-07-29,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6038,121.744,,TW,2004-07-31,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",22.680318,120.291397,,TW,2004-08-18,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.5852,121.683,,TW,2004-09-15,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7092,121.812,,TW,2004-09-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6863,121.631,,TW,2004-09-17,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.7098,121.822,,TW,2004-09-24,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6535,121.699,,TW,2004-11-29,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.6735,121.597,,TW,2004-11-29,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.805535,121.785783,,TW,2001,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",24.34,120.51,Miaoli,TW,1996-05-01,
非洲大蜗牛,"Achatina fulica Bowdich, 1822",23.35868,119.50803,,TW,1970-01-01,
