Entity1,Relationship,Entity2,Property,species_source
红耳彩龟,SPREAD_RISK_TO,塞浦路斯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,塞舌尔,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,墨西哥,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,多哥,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,大洋洲,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,奥地利,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,奥茨地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,委内瑞拉,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,威尔克斯地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,孟加拉国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,安哥拉,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,安道尔,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,密克罗尼西亚联邦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,尼加拉瓜,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,尼日利亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,尼日尔,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,尼泊尔,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴哈马,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴基斯坦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴布亚新几内亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴拉圭,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴拿马,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴林,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,巴西,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,布基纳法索,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,布隆迪,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,布韦岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,希腊,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,帕劳,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,彼得一世岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,德国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,恩德比地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,意大利,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,所罗门群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,扬马延岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,拉脱维亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,挪威,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,挪威南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,捷克,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,摩尔多瓦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,摩洛哥,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,摩纳哥,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,文莱,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斐济,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斯威士兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斯洛伐克,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斯洛文尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斯瓦尔巴群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,斯里兰卡,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,新加坡,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,新西兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,智利,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,智利南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,朝鲜,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,柬埔寨,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,格陵兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,格鲁吉亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,梵蒂冈,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,欧洲,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,欧洲联盟,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,比利时,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,毛德皇后地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,毛里塔尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,毛里求斯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,汤加,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,沙特阿拉伯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,法国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,法属南部和南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,法属圭亚那,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,法罗群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,波兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,波斯尼亚和黑塞哥维那,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,津巴布韦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,洪都拉斯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,澳大利亚,confidence=高,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,澳大利亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,澳大利亚南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,爱尔兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,爱沙尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,玛丽伯德地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,玻利维亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,瑙鲁,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,瑞典,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,瑞士,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,瓦努阿图,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,白俄罗斯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,百慕大,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,科威特,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,科摩罗,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,科特迪瓦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,秘鲁,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,突尼斯,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,立陶宛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,索马里,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,约旦,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,纳米比亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,维多利亚地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,缅甸,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,罗斯属地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,罗马尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,美国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,美洲,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,老挝,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,肯尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,芬兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,苏丹,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,苏里南,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,英国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,英国南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,荷兰,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,莫桑比克,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,莱索托,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,菲律宾,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,萨尔瓦多,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,萨摩亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,葡萄牙,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,蒙古,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,西印度群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,西撒哈拉,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,西班牙,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,贝宁,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,赞比亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,赤道几内亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,赫德岛和麦克唐纳群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,越南,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,长江流域,confidence=中,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿塞拜疆,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿富汗,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿尔及利亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿尔巴尼亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿拉伯联合酋长国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿曼,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿根廷,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,阿根廷南极领地,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,非洲,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,韩国,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马尔代夫,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马拉维,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马来西亚,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马绍尔群岛,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马耳他,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马达加斯加,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,马里,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,黎巴嫩,confidence=低,红耳彩龟
红耳彩龟,SPREAD_RISK_TO,黑山,confidence=低,红耳彩龟
红耳彩龟,THRIVES_IN,养殖废水,,红耳彩龟
红耳彩龟,THRIVES_IN,半咸水流域,,红耳彩龟
红耳彩龟,THRIVES_IN,半陆生环境,,红耳彩龟
红耳彩龟,THRIVES_IN,水域,,红耳彩龟
红耳彩龟,THRIVES_IN,水库,,红耳彩龟
红耳彩龟,THRIVES_IN,水生生态系统,,红耳彩龟
红耳彩龟,THRIVES_IN,池塘,,红耳彩龟
红耳彩龟,THRIVES_IN,河塘,,红耳彩龟
红耳彩龟,THRIVES_IN,河流,,红耳彩龟
红耳彩龟,THRIVES_IN,沼泽,,红耳彩龟
红耳彩龟,THRIVES_IN,淡水环境,,红耳彩龟
红耳彩龟,THRIVES_IN,淡水生境,,红耳彩龟
红耳彩龟,THRIVES_IN,湖泊,,红耳彩龟
红耳彩龟,THRIVES_IN,湿地,,红耳彩龟
红耳彩龟,THRIVES_IN,溪流,,红耳彩龟
红耳彩龟,THRIVES_IN,稻田,,红耳彩龟
红耳彩龟,THRIVES_IN,缓流河流,,红耳彩龟
红耳彩龟,THRIVES_IN,静水生态系统,,红耳彩龟
编制入侵防控指南,MITIGATES,红耳彩龟,method=农业;type=辅助,红耳彩龟
美国防治事件,DURING,1975年,,红耳彩龟
美国防治事件,MITIGATES,红耳彩龟,method=检疫;type=主要,红耳彩龟
设立专门机构监测,MITIGATES,红耳彩龟,method=农业;type=辅助,红耳彩龟
诱捕措施,MITIGATES,红耳彩龟,method=物理;type=主要,红耳彩龟
鲤鱼,COMPETES_WITH,红耳彩龟,severity=中,红耳彩龟
严格检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
中国福州入侵事件,CAUSES,危害500多种作物,type=直接,非洲大蜗牛
中国福州入侵事件,DURING,2014年,,非洲大蜗牛
云南省思茅区入侵事件,CAUSES,传播危害,type=直接,非洲大蜗牛
云南省思茅区入侵事件,DURING,调查年份未明确,",",非洲大蜗牛
云南省文山州入侵事件,CAUSES,农作物减产或绝收,type=直接,非洲大蜗牛
云南省文山州入侵事件,DURING,调查年份未明确,",",非洲大蜗牛
人工捕捉,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
人工捕杀,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
使用化学引诱剂,MITIGATES,非洲大蜗牛,method=化学;type=辅助,非洲大蜗牛
使用密达,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
使用巴丹,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
使用拟除虫菊酯类杀虫剂,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
使用有机磷,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
使用梅塔,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
使用溴甲烷熏蒸,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
使用硫酸铜溶液,MITIGATES,非洲大蜗牛,method=化学;type=辅助,非洲大蜗牛
使用贝螺杀,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
保护利用蟾蜍青蛙蚂蚁鸟类,MITIGATES,非洲大蜗牛,method=生物;type=主要,非洲大蜗牛
保护和利用蟾蜍,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
保护和利用褐翅鸦鹃,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
保护和利用鸦科鸟类,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
保护和利用黄鹂鸟,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
保护和释放步甲科昆虫,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
保护和释放萤火虫,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
光滑铜板形成机械隔离围墙,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
加强口岸检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
加强调运检疫监管,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
厦门市2025年夏季集中清除行动,DURING,2025年夏季,,非洲大蜗牛
厦门市2025年夏季集中清除行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
口岸检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
台湾省东沙岛入侵事件,CAUSES,作为养殖食用后传入中国大陆,type=直接,非洲大蜗牛
台湾省东沙岛入侵事件,DURING,1918-1919年,,非洲大蜗牛
喷洒15%四聚乙醛颗粒,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒6%四聚乙醛颗粒,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒70%杀螺胺,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒乐果,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒四聚乙醛,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒杀贝剂,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒氨基甲酸酯,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒氨溶液,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒甲胺磷,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒硫酸铁,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
喷洒硫酸铜,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
干石灰拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
平潭综合实验区2025年夏季集中灭螺行动,DURING,2025年5月-9月,,非洲大蜗牛
平潭综合实验区2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
平潭综合实验区农业农村局,EVENT,平潭综合实验区整治事件,year=2025,非洲大蜗牛
平潭综合实验区整治事件,CAUSES,遏制扩散,type=直接,非洲大蜗牛
平潭综合实验区整治事件,DURING,2025年,无,非洲大蜗牛
平潭综合实验区整治事件,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
广东深圳感染事件,CAUSES,一名1岁女童确诊广州管圆线虫病引发的严重脑炎,type=直接,非洲大蜗牛
广东深圳感染事件,DURING,2026年5月,,非洲大蜗牛
广东省茂名市入侵事件,CAUSES,传播广州管圆线虫,type=直接,非洲大蜗牛
广东省茂名市入侵事件,DURING,调查年份未明确,",",非洲大蜗牛
广西南宁入侵事件,CAUSES,对蔬菜等农作物危害极大,type=直接,非洲大蜗牛
广西南宁入侵事件,DURING,2013年,,非洲大蜗牛
延平区2025年夏季防治工作,DURING,2025年夏季,,非洲大蜗牛
延平区2025年夏季防治工作,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
投放嫩菜叶诱集,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
投食诱集,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
撒施生石灰,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
撒施食盐,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
撒施食盐,MITIGATES,非洲大蜗牛,method=化学;type=辅助,非洲大蜗牛
放养家禽取食,MITIGATES,非洲大蜗牛,method=生物;type=辅助,非洲大蜗牛
检疫防治,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
毒饵诱杀,MITIGATES,非洲大蜗牛,method=化学;type=辅助,非洲大蜗牛
水旱轮作,MITIGATES,非洲大蜗牛,method=农业;type=主要,非洲大蜗牛
泉州市农业农村局,EVENT,泉州市夏季集中灭螺事件,year=2025,非洲大蜗牛
泉州市夏季集中灭螺事件,CAUSES,降低种群密度,type=直接,非洲大蜗牛
泉州市夏季集中灭螺事件,DURING,2025年7月,无,非洲大蜗牛
泉州市夏季集中灭螺事件,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
清除杂草垃圾堆乱石堆,MITIGATES,非洲大蜗牛,method=农业;type=主要,非洲大蜗牛
漳平市2025年夏季集中灭螺行动,DURING,2025年5月-9月,,非洲大蜗牛
漳平市2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
石灰处理后挖坑填埋,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
福州市儿童公园消杀事件,CAUSES,防治效果良好,type=直接,非洲大蜗牛
福州市儿童公园消杀事件,DURING,2024年,无,非洲大蜗牛
福州市儿童公园消杀事件,MITIGATES,非洲大蜗牛,method=化学;type=主要,非洲大蜗牛
福州市园林中心,EVENT,福州市儿童公园消杀事件,year=2024,非洲大蜗牛
福建省2025年夏季集中灭螺行动,DURING,2025年5月-9月,,非洲大蜗牛
福建省2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
福建省农业农村厅,EVENT,福建省夏季集中灭螺行动,year=2025,非洲大蜗牛
福建省夏季集中灭螺行动,CAUSES,降低种群密度,type=直接,非洲大蜗牛
福建省夏季集中灭螺行动,DURING,2025年,无,非洲大蜗牛
福建省夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
福建省福州市2024年冬季集中清除行动,DURING,2024年冬季,,非洲大蜗牛
福建省福州市2024年冬季集中清除行动,MITIGATES,非洲大蜗牛,method=物理;type=主要,非洲大蜗牛
福建省福州市儿童公园管理处,CONTAINS,福州市儿童公园,无,非洲大蜗牛
福建省防治事件,CAUSES,养殖户将它们抛到野外,type=直接,非洲大蜗牛
福建省防治事件,DURING,20世纪80年代,,非洲大蜗牛
福建省龙海市入侵事件,CAUSES,传播广州管圆线虫,type=直接,非洲大蜗牛
福建省龙海市入侵事件,DURING,调查年份未明确,",",非洲大蜗牛
福鼎市农业农村局,EVENT,福鼎市夏季集中灭螺事件,year=2025,非洲大蜗牛
福鼎市夏季集中灭螺事件,CAUSES,消除危害,type=直接,非洲大蜗牛
福鼎市夏季集中灭螺事件,DURING,2025年5月至9月,无,非洲大蜗牛
福鼎市夏季集中灭螺事件,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
种植辛辣刺激性植物隔离,MITIGATES,非洲大蜗牛,method=农业;type=辅助,非洲大蜗牛
美国佛罗里达州入侵事件,CAUSES,每年损失1100万美元,type=直接,非洲大蜗牛
美国佛罗里达州入侵事件,DURING,1969年,,非洲大蜗牛
美国佛罗里达州再次发现事件,AFTER,美国佛罗里达州根除事件,,非洲大蜗牛
美国佛罗里达州再次发现事件,DURING,2022年6月,,非洲大蜗牛
美国佛罗里达州根除事件,CAUSES,宣布根除成功,type=直接,非洲大蜗牛
美国佛罗里达州根除事件,DURING,2011-2021年,,非洲大蜗牛
翠江镇2024年专项整治行动,DURING,2024年,,非洲大蜗牛
翠江镇2024年专项整治行动,MITIGATES,非洲大蜗牛,method=综合;type=主要,非洲大蜗牛
苗木运输检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要,非洲大蜗牛
苛性碳酸钠拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
越冬前整治,MITIGATES,非洲大蜗牛,method=农业;type=主要,非洲大蜗牛
钾盐镁矾拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
铲除花圃菜地周围杂草,MITIGATES,非洲大蜗牛,method=农业;type=辅助,非洲大蜗牛
锌板形成机械隔离围墙,MITIGATES,非洲大蜗牛,method=物理;type=辅助,非洲大蜗牛
非洲大蜗牛,AFFECTS,500多种植物,,非洲大蜗牛
非洲大蜗牛,AFFECTS,本土植物,,非洲大蜗牛
非洲大蜗牛,AFFECTS,江西省水稻减产2%-15%,,非洲大蜗牛
非洲大蜗牛,AFFECTS,福建省园艺植物损失15%-30%,,非洲大蜗牛
非洲大蜗牛,AFFECTS,花园花卉,,非洲大蜗牛
